mode,impact_category,unit,result_per_pkm,source_file
auto_benzin,Impact category UUID,Impact category,,auto_benzin.xlsx
auto_benzin,b5c611c6-def3-11e6-bf01-fe55135034f3,Acidification,,auto_benzin.xlsx
auto_benzin,6209b35f-9447-40b5-b68c-a1099e3674a0,Climate change,,auto_benzin.xlsx
auto_benzin,706261af-a357-4cc0-a50a-f3033fcbd556,Climate change (biogenic),,auto_benzin.xlsx
auto_benzin,7fce5b3a-66b8-4ce1-91e8-a925aee1f186,Climate change (fossil),,auto_benzin.xlsx
auto_benzin,14af9ca7-aa1d-4832-b1d9-ab05a06dcb12,Climate change (land use),,auto_benzin.xlsx
auto_benzin,05316e7a-b254-4bea-9cf0-6bf33eb5c630,Ecotoxicity freshwater,,auto_benzin.xlsx
auto_benzin,dacd48b5-4da5-49aa-aff4-cd5f5495c037,Ecotoxicity freshwater (inorganics),,auto_benzin.xlsx
auto_benzin,fd530f00-9325-424a-92ef-aaac67922fd9,Ecotoxicity freshwater (organics),,auto_benzin.xlsx
auto_benzin,b53ec18f-7377-4ad3-86eb-cc3f4f276b2b,Eutrophication freshwater,,auto_benzin.xlsx
auto_benzin,b5c619fa-def3-11e6-bf01-fe55135034f3,Eutrophication marine,,auto_benzin.xlsx
auto_benzin,b5c614d2-def3-11e6-bf01-fe55135034f3,Eutrophication terrestrial,,auto_benzin.xlsx
auto_benzin,2299222a-bbd8-474f-9d4f-4dd1f18aea7c,Human toxicity cancer,,auto_benzin.xlsx
auto_benzin,01500b74-7ffb-463e-9bd4-72f17c2263ff,Human toxicity cancer (inorganics),,auto_benzin.xlsx
auto_benzin,503699e0-eca9-4089-8bf8-e0f49c93e578,Human toxicity cancer (organics),,auto_benzin.xlsx
auto_benzin,7cfdcfcf-b222-4b26-888a-a55f9fbf7ac8,Human toxicity non-cancer,,auto_benzin.xlsx
auto_benzin,9d1d43a2-e1aa-4c16-acd4-3dd8a6a2fb85,Human toxicity non-cancer (inorganics),,auto_benzin.xlsx
auto_benzin,8c3141e9-1f15-43b5-bff2-182e49893a46,Human toxicity non-cancer (organics),,auto_benzin.xlsx
auto_benzin,b5c632be-def3-11e6-bf01-fe55135034f3,Ionising radiation (human health),,auto_benzin.xlsx
auto_benzin,b2ad6890-c78d-11e6-9d9d-cec0c932ce01,Land use,,auto_benzin.xlsx
auto_benzin,b5c629d6-def3-11e6-bf01-fe55135034f3,Ozone depletion,,auto_benzin.xlsx
auto_benzin,b5c602c6-def3-11e6-bf01-fe55135034f3,Particulate matter,,auto_benzin.xlsx
auto_benzin,b5c610fe-def3-11e6-bf01-fe55135034f3,Photochemical ozone formation (human health),,auto_benzin.xlsx
auto_benzin,b2ad6110-c78d-11e6-9d9d-cec0c932ce01,Resource use fossils,,auto_benzin.xlsx
auto_benzin,b2ad6494-c78d-11e6-9d9d-cec0c932ce01,Resource use minerals and metals,,auto_benzin.xlsx
auto_benzin,b2ad66ce-c78d-11e6-9d9d-cec0c932ce01,Water use,,auto_benzin.xlsx
auto_benzin_hybrid,Impact category UUID,Impact category,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,b5c611c6-def3-11e6-bf01-fe55135034f3,Acidification,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,6209b35f-9447-40b5-b68c-a1099e3674a0,Climate change,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,706261af-a357-4cc0-a50a-f3033fcbd556,Climate change (biogenic),,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,7fce5b3a-66b8-4ce1-91e8-a925aee1f186,Climate change (fossil),,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,14af9ca7-aa1d-4832-b1d9-ab05a06dcb12,Climate change (land use),,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,05316e7a-b254-4bea-9cf0-6bf33eb5c630,Ecotoxicity freshwater,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,dacd48b5-4da5-49aa-aff4-cd5f5495c037,Ecotoxicity freshwater (inorganics),,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,fd530f00-9325-424a-92ef-aaac67922fd9,Ecotoxicity freshwater (organics),,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,b53ec18f-7377-4ad3-86eb-cc3f4f276b2b,Eutrophication freshwater,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,b5c619fa-def3-11e6-bf01-fe55135034f3,Eutrophication marine,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,b5c614d2-def3-11e6-bf01-fe55135034f3,Eutrophication terrestrial,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,2299222a-bbd8-474f-9d4f-4dd1f18aea7c,Human toxicity cancer,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,01500b74-7ffb-463e-9bd4-72f17c2263ff,Human toxicity cancer (inorganics),,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,503699e0-eca9-4089-8bf8-e0f49c93e578,Human toxicity cancer (organics),,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,7cfdcfcf-b222-4b26-888a-a55f9fbf7ac8,Human toxicity non-cancer,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,9d1d43a2-e1aa-4c16-acd4-3dd8a6a2fb85,Human toxicity non-cancer (inorganics),,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,8c3141e9-1f15-43b5-bff2-182e49893a46,Human toxicity non-cancer (organics),,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,b5c632be-def3-11e6-bf01-fe55135034f3,Ionising radiation (human health),,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,b2ad6890-c78d-11e6-9d9d-cec0c932ce01,Land use,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,b5c629d6-def3-11e6-bf01-fe55135034f3,Ozone depletion,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,b5c602c6-def3-11e6-bf01-fe55135034f3,Particulate matter,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,b5c610fe-def3-11e6-bf01-fe55135034f3,Photochemical ozone formation (human health),,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,b2ad6110-c78d-11e6-9d9d-cec0c932ce01,Resource use fossils,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,b2ad6494-c78d-11e6-9d9d-cec0c932ce01,Resource use minerals and metals,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid,b2ad66ce-c78d-11e6-9d9d-cec0c932ce01,Water use,,auto_benzin_hybrid_conv.xlsx
auto_benzin_hybrid_green,Impact category UUID,Impact category,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,b5c611c6-def3-11e6-bf01-fe55135034f3,Acidification,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,6209b35f-9447-40b5-b68c-a1099e3674a0,Climate change,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,706261af-a357-4cc0-a50a-f3033fcbd556,Climate change (biogenic),,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,7fce5b3a-66b8-4ce1-91e8-a925aee1f186,Climate change (fossil),,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,14af9ca7-aa1d-4832-b1d9-ab05a06dcb12,Climate change (land use),,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,05316e7a-b254-4bea-9cf0-6bf33eb5c630,Ecotoxicity freshwater,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,dacd48b5-4da5-49aa-aff4-cd5f5495c037,Ecotoxicity freshwater (inorganics),,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,fd530f00-9325-424a-92ef-aaac67922fd9,Ecotoxicity freshwater (organics),,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,b53ec18f-7377-4ad3-86eb-cc3f4f276b2b,Eutrophication freshwater,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,b5c619fa-def3-11e6-bf01-fe55135034f3,Eutrophication marine,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,b5c614d2-def3-11e6-bf01-fe55135034f3,Eutrophication terrestrial,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,2299222a-bbd8-474f-9d4f-4dd1f18aea7c,Human toxicity cancer,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,01500b74-7ffb-463e-9bd4-72f17c2263ff,Human toxicity cancer (inorganics),,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,503699e0-eca9-4089-8bf8-e0f49c93e578,Human toxicity cancer (organics),,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,7cfdcfcf-b222-4b26-888a-a55f9fbf7ac8,Human toxicity non-cancer,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,9d1d43a2-e1aa-4c16-acd4-3dd8a6a2fb85,Human toxicity non-cancer (inorganics),,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,8c3141e9-1f15-43b5-bff2-182e49893a46,Human toxicity non-cancer (organics),,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,b5c632be-def3-11e6-bf01-fe55135034f3,Ionising radiation (human health),,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,b2ad6890-c78d-11e6-9d9d-cec0c932ce01,Land use,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,b5c629d6-def3-11e6-bf01-fe55135034f3,Ozone depletion,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,b5c602c6-def3-11e6-bf01-fe55135034f3,Particulate matter,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,b5c610fe-def3-11e6-bf01-fe55135034f3,Photochemical ozone formation (human health),,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,b2ad6110-c78d-11e6-9d9d-cec0c932ce01,Resource use fossils,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,b2ad6494-c78d-11e6-9d9d-cec0c932ce01,Resource use minerals and metals,,auto_benzin_hybrid_green.xlsx
auto_benzin_hybrid_green,b2ad66ce-c78d-11e6-9d9d-cec0c932ce01,Water use,,auto_benzin_hybrid_green.xlsx
auto_diesel,Impact category UUID,Impact category,,auto_diesel.xlsx
auto_diesel,b5c611c6-def3-11e6-bf01-fe55135034f3,Acidification,,auto_diesel.xlsx
auto_diesel,6209b35f-9447-40b5-b68c-a1099e3674a0,Climate change,,auto_diesel.xlsx
auto_diesel,706261af-a357-4cc0-a50a-f3033fcbd556,Climate change (biogenic),,auto_diesel.xlsx
auto_diesel,7fce5b3a-66b8-4ce1-91e8-a925aee1f186,Climate change (fossil),,auto_diesel.xlsx
auto_diesel,14af9ca7-aa1d-4832-b1d9-ab05a06dcb12,Climate change (land use),,auto_diesel.xlsx
auto_diesel,05316e7a-b254-4bea-9cf0-6bf33eb5c630,Ecotoxicity freshwater,,auto_diesel.xlsx
auto_diesel,dacd48b5-4da5-49aa-aff4-cd5f5495c037,Ecotoxicity freshwater (inorganics),,auto_diesel.xlsx
auto_diesel,fd530f00-9325-424a-92ef-aaac67922fd9,Ecotoxicity freshwater (organics),,auto_diesel.xlsx
auto_diesel,b53ec18f-7377-4ad3-86eb-cc3f4f276b2b,Eutrophication freshwater,,auto_diesel.xlsx
auto_diesel,b5c619fa-def3-11e6-bf01-fe55135034f3,Eutrophication marine,,auto_diesel.xlsx
auto_diesel,b5c614d2-def3-11e6-bf01-fe55135034f3,Eutrophication terrestrial,,auto_diesel.xlsx
auto_diesel,2299222a-bbd8-474f-9d4f-4dd1f18aea7c,Human toxicity cancer,,auto_diesel.xlsx
auto_diesel,01500b74-7ffb-463e-9bd4-72f17c2263ff,Human toxicity cancer (inorganics),,auto_diesel.xlsx
auto_diesel,503699e0-eca9-4089-8bf8-e0f49c93e578,Human toxicity cancer (organics),,auto_diesel.xlsx
auto_diesel,7cfdcfcf-b222-4b26-888a-a55f9fbf7ac8,Human toxicity non-cancer,,auto_diesel.xlsx
auto_diesel,9d1d43a2-e1aa-4c16-acd4-3dd8a6a2fb85,Human toxicity non-cancer (inorganics),,auto_diesel.xlsx
auto_diesel,8c3141e9-1f15-43b5-bff2-182e49893a46,Human toxicity non-cancer (organics),,auto_diesel.xlsx
auto_diesel,b5c632be-def3-11e6-bf01-fe55135034f3,Ionising radiation (human health),,auto_diesel.xlsx
auto_diesel,b2ad6890-c78d-11e6-9d9d-cec0c932ce01,Land use,,auto_diesel.xlsx
auto_diesel,b5c629d6-def3-11e6-bf01-fe55135034f3,Ozone depletion,,auto_diesel.xlsx
auto_diesel,b5c602c6-def3-11e6-bf01-fe55135034f3,Particulate matter,,auto_diesel.xlsx
auto_diesel,b5c610fe-def3-11e6-bf01-fe55135034f3,Photochemical ozone formation (human health),,auto_diesel.xlsx
auto_diesel,b2ad6110-c78d-11e6-9d9d-cec0c932ce01,Resource use fossils,,auto_diesel.xlsx
auto_diesel,b2ad6494-c78d-11e6-9d9d-cec0c932ce01,Resource use minerals and metals,,auto_diesel.xlsx
auto_diesel,b2ad66ce-c78d-11e6-9d9d-cec0c932ce01,Water use,,auto_diesel.xlsx
auto_mild_benzin,Impact category UUID,Impact category,,auto_benzin_mild.xlsx
auto_mild_benzin,b5c611c6-def3-11e6-bf01-fe55135034f3,Acidification,,auto_benzin_mild.xlsx
auto_mild_benzin,6209b35f-9447-40b5-b68c-a1099e3674a0,Climate change,,auto_benzin_mild.xlsx
auto_mild_benzin,706261af-a357-4cc0-a50a-f3033fcbd556,Climate change (biogenic),,auto_benzin_mild.xlsx
auto_mild_benzin,7fce5b3a-66b8-4ce1-91e8-a925aee1f186,Climate change (fossil),,auto_benzin_mild.xlsx
auto_mild_benzin,14af9ca7-aa1d-4832-b1d9-ab05a06dcb12,Climate change (land use),,auto_benzin_mild.xlsx
auto_mild_benzin,05316e7a-b254-4bea-9cf0-6bf33eb5c630,Ecotoxicity freshwater,,auto_benzin_mild.xlsx
auto_mild_benzin,dacd48b5-4da5-49aa-aff4-cd5f5495c037,Ecotoxicity freshwater (inorganics),,auto_benzin_mild.xlsx
auto_mild_benzin,fd530f00-9325-424a-92ef-aaac67922fd9,Ecotoxicity freshwater (organics),,auto_benzin_mild.xlsx
auto_mild_benzin,b53ec18f-7377-4ad3-86eb-cc3f4f276b2b,Eutrophication freshwater,,auto_benzin_mild.xlsx
auto_mild_benzin,b5c619fa-def3-11e6-bf01-fe55135034f3,Eutrophication marine,,auto_benzin_mild.xlsx
auto_mild_benzin,b5c614d2-def3-11e6-bf01-fe55135034f3,Eutrophication terrestrial,,auto_benzin_mild.xlsx
auto_mild_benzin,2299222a-bbd8-474f-9d4f-4dd1f18aea7c,Human toxicity cancer,,auto_benzin_mild.xlsx
auto_mild_benzin,01500b74-7ffb-463e-9bd4-72f17c2263ff,Human toxicity cancer (inorganics),,auto_benzin_mild.xlsx
auto_mild_benzin,503699e0-eca9-4089-8bf8-e0f49c93e578,Human toxicity cancer (organics),,auto_benzin_mild.xlsx
auto_mild_benzin,7cfdcfcf-b222-4b26-888a-a55f9fbf7ac8,Human toxicity non-cancer,,auto_benzin_mild.xlsx
auto_mild_benzin,9d1d43a2-e1aa-4c16-acd4-3dd8a6a2fb85,Human toxicity non-cancer (inorganics),,auto_benzin_mild.xlsx
auto_mild_benzin,8c3141e9-1f15-43b5-bff2-182e49893a46,Human toxicity non-cancer (organics),,auto_benzin_mild.xlsx
auto_mild_benzin,b5c632be-def3-11e6-bf01-fe55135034f3,Ionising radiation (human health),,auto_benzin_mild.xlsx
auto_mild_benzin,b2ad6890-c78d-11e6-9d9d-cec0c932ce01,Land use,,auto_benzin_mild.xlsx
auto_mild_benzin,b5c629d6-def3-11e6-bf01-fe55135034f3,Ozone depletion,,auto_benzin_mild.xlsx
auto_mild_benzin,b5c602c6-def3-11e6-bf01-fe55135034f3,Particulate matter,,auto_benzin_mild.xlsx
auto_mild_benzin,b5c610fe-def3-11e6-bf01-fe55135034f3,Photochemical ozone formation (human health),,auto_benzin_mild.xlsx
auto_mild_benzin,b2ad6110-c78d-11e6-9d9d-cec0c932ce01,Resource use fossils,,auto_benzin_mild.xlsx
auto_mild_benzin,b2ad6494-c78d-11e6-9d9d-cec0c932ce01,Resource use minerals and metals,,auto_benzin_mild.xlsx
auto_mild_benzin,b2ad66ce-c78d-11e6-9d9d-cec0c932ce01,Water use,,auto_benzin_mild.xlsx
auto_strom,Impact category UUID,Impact category,,auto_strom_conv.xlsx
auto_strom,b5c611c6-def3-11e6-bf01-fe55135034f3,Acidification,,auto_strom_conv.xlsx
auto_strom,6209b35f-9447-40b5-b68c-a1099e3674a0,Climate change,,auto_strom_conv.xlsx
auto_strom,706261af-a357-4cc0-a50a-f3033fcbd556,Climate change (biogenic),,auto_strom_conv.xlsx
auto_strom,7fce5b3a-66b8-4ce1-91e8-a925aee1f186,Climate change (fossil),,auto_strom_conv.xlsx
auto_strom,14af9ca7-aa1d-4832-b1d9-ab05a06dcb12,Climate change (land use),,auto_strom_conv.xlsx
auto_strom,05316e7a-b254-4bea-9cf0-6bf33eb5c630,Ecotoxicity freshwater,,auto_strom_conv.xlsx
auto_strom,dacd48b5-4da5-49aa-aff4-cd5f5495c037,Ecotoxicity freshwater (inorganics),,auto_strom_conv.xlsx
auto_strom,fd530f00-9325-424a-92ef-aaac67922fd9,Ecotoxicity freshwater (organics),,auto_strom_conv.xlsx
auto_strom,b53ec18f-7377-4ad3-86eb-cc3f4f276b2b,Eutrophication freshwater,,auto_strom_conv.xlsx
auto_strom,b5c619fa-def3-11e6-bf01-fe55135034f3,Eutrophication marine,,auto_strom_conv.xlsx
auto_strom,b5c614d2-def3-11e6-bf01-fe55135034f3,Eutrophication terrestrial,,auto_strom_conv.xlsx
auto_strom,2299222a-bbd8-474f-9d4f-4dd1f18aea7c,Human toxicity cancer,,auto_strom_conv.xlsx
auto_strom,01500b74-7ffb-463e-9bd4-72f17c2263ff,Human toxicity cancer (inorganics),,auto_strom_conv.xlsx
auto_strom,503699e0-eca9-4089-8bf8-e0f49c93e578,Human toxicity cancer (organics),,auto_strom_conv.xlsx
auto_strom,7cfdcfcf-b222-4b26-888a-a55f9fbf7ac8,Human toxicity non-cancer,,auto_strom_conv.xlsx
auto_strom,9d1d43a2-e1aa-4c16-acd4-3dd8a6a2fb85,Human toxicity non-cancer (inorganics),,auto_strom_conv.xlsx
auto_strom,8c3141e9-1f15-43b5-bff2-182e49893a46,Human toxicity non-cancer (organics),,auto_strom_conv.xlsx
auto_strom,b5c632be-def3-11e6-bf01-fe55135034f3,Ionising radiation (human health),,auto_strom_conv.xlsx
auto_strom,b2ad6890-c78d-11e6-9d9d-cec0c932ce01,Land use,,auto_strom_conv.xlsx
auto_strom,b5c629d6-def3-11e6-bf01-fe55135034f3,Ozone depletion,,auto_strom_conv.xlsx
auto_strom,b5c602c6-def3-11e6-bf01-fe55135034f3,Particulate matter,,auto_strom_conv.xlsx
auto_strom,b5c610fe-def3-11e6-bf01-fe55135034f3,Photochemical ozone formation (human health),,auto_strom_conv.xlsx
auto_strom,b2ad6110-c78d-11e6-9d9d-cec0c932ce01,Resource use fossils,,auto_strom_conv.xlsx
auto_strom,b2ad6494-c78d-11e6-9d9d-cec0c932ce01,Resource use minerals and metals,,auto_strom_conv.xlsx
auto_strom,b2ad66ce-c78d-11e6-9d9d-cec0c932ce01,Water use,,auto_strom_conv.xlsx
auto_strom_green,Impact category UUID,Impact category,,auto_strom_green.xlsx
auto_strom_green,b5c611c6-def3-11e6-bf01-fe55135034f3,Acidification,,auto_strom_green.xlsx
auto_strom_green,6209b35f-9447-40b5-b68c-a1099e3674a0,Climate change,,auto_strom_green.xlsx
auto_strom_green,706261af-a357-4cc0-a50a-f3033fcbd556,Climate change (biogenic),,auto_strom_green.xlsx
auto_strom_green,7fce5b3a-66b8-4ce1-91e8-a925aee1f186,Climate change (fossil),,auto_strom_green.xlsx
auto_strom_green,14af9ca7-aa1d-4832-b1d9-ab05a06dcb12,Climate change (land use),,auto_strom_green.xlsx
auto_strom_green,05316e7a-b254-4bea-9cf0-6bf33eb5c630,Ecotoxicity freshwater,,auto_strom_green.xlsx
auto_strom_green,dacd48b5-4da5-49aa-aff4-cd5f5495c037,Ecotoxicity freshwater (inorganics),,auto_strom_green.xlsx
auto_strom_green,fd530f00-9325-424a-92ef-aaac67922fd9,Ecotoxicity freshwater (organics),,auto_strom_green.xlsx
auto_strom_green,b53ec18f-7377-4ad3-86eb-cc3f4f276b2b,Eutrophication freshwater,,auto_strom_green.xlsx
auto_strom_green,b5c619fa-def3-11e6-bf01-fe55135034f3,Eutrophication marine,,auto_strom_green.xlsx
auto_strom_green,b5c614d2-def3-11e6-bf01-fe55135034f3,Eutrophication terrestrial,,auto_strom_green.xlsx
auto_strom_green,2299222a-bbd8-474f-9d4f-4dd1f18aea7c,Human toxicity cancer,,auto_strom_green.xlsx
auto_strom_green,01500b74-7ffb-463e-9bd4-72f17c2263ff,Human toxicity cancer (inorganics),,auto_strom_green.xlsx
auto_strom_green,503699e0-eca9-4089-8bf8-e0f49c93e578,Human toxicity cancer (organics),,auto_strom_green.xlsx
auto_strom_green,7cfdcfcf-b222-4b26-888a-a55f9fbf7ac8,Human toxicity non-cancer,,auto_strom_green.xlsx
auto_strom_green,9d1d43a2-e1aa-4c16-acd4-3dd8a6a2fb85,Human toxicity non-cancer (inorganics),,auto_strom_green.xlsx
auto_strom_green,8c3141e9-1f15-43b5-bff2-182e49893a46,Human toxicity non-cancer (organics),,auto_strom_green.xlsx
auto_strom_green,b5c632be-def3-11e6-bf01-fe55135034f3,Ionising radiation (human health),,auto_strom_green.xlsx
auto_strom_green,b2ad6890-c78d-11e6-9d9d-cec0c932ce01,Land use,,auto_strom_green.xlsx
auto_strom_green,b5c629d6-def3-11e6-bf01-fe55135034f3,Ozone depletion,,auto_strom_green.xlsx
auto_strom_green,b5c602c6-def3-11e6-bf01-fe55135034f3,Particulate matter,,auto_strom_green.xlsx
auto_strom_green,b5c610fe-def3-11e6-bf01-fe55135034f3,Photochemical ozone formation (human health),,auto_strom_green.xlsx
auto_strom_green,b2ad6110-c78d-11e6-9d9d-cec0c932ce01,Resource use fossils,,auto_strom_green.xlsx
auto_strom_green,b2ad6494-c78d-11e6-9d9d-cec0c932ce01,Resource use minerals and metals,,auto_strom_green.xlsx
auto_strom_green,b2ad66ce-c78d-11e6-9d9d-cec0c932ce01,Water use,,auto_strom_green.xlsx
bicycle,Impact category UUID,Impact category,,bicycle.xlsx
bicycle,b5c611c6-def3-11e6-bf01-fe55135034f3,Acidification,,bicycle.xlsx
bicycle,6209b35f-9447-40b5-b68c-a1099e3674a0,Climate change,,bicycle.xlsx
bicycle,706261af-a357-4cc0-a50a-f3033fcbd556,Climate change (biogenic),,bicycle.xlsx
bicycle,7fce5b3a-66b8-4ce1-91e8-a925aee1f186,Climate change (fossil),,bicycle.xlsx
bicycle,14af9ca7-aa1d-4832-b1d9-ab05a06dcb12,Climate change (land use),,bicycle.xlsx
bicycle,05316e7a-b254-4bea-9cf0-6bf33eb5c630,Ecotoxicity freshwater,,bicycle.xlsx
bicycle,dacd48b5-4da5-49aa-aff4-cd5f5495c037,Ecotoxicity freshwater (inorganics),,bicycle.xlsx
bicycle,fd530f00-9325-424a-92ef-aaac67922fd9,Ecotoxicity freshwater (organics),,bicycle.xlsx
bicycle,b53ec18f-7377-4ad3-86eb-cc3f4f276b2b,Eutrophication freshwater,,bicycle.xlsx
bicycle,b5c619fa-def3-11e6-bf01-fe55135034f3,Eutrophication marine,,bicycle.xlsx
bicycle,b5c614d2-def3-11e6-bf01-fe55135034f3,Eutrophication terrestrial,,bicycle.xlsx
bicycle,2299222a-bbd8-474f-9d4f-4dd1f18aea7c,Human toxicity cancer,,bicycle.xlsx
bicycle,01500b74-7ffb-463e-9bd4-72f17c2263ff,Human toxicity cancer (inorganics),,bicycle.xlsx
bicycle,503699e0-eca9-4089-8bf8-e0f49c93e578,Human toxicity cancer (organics),,bicycle.xlsx
bicycle,7cfdcfcf-b222-4b26-888a-a55f9fbf7ac8,Human toxicity non-cancer,,bicycle.xlsx
bicycle,9d1d43a2-e1aa-4c16-acd4-3dd8a6a2fb85,Human toxicity non-cancer (inorganics),,bicycle.xlsx
bicycle,8c3141e9-1f15-43b5-bff2-182e49893a46,Human toxicity non-cancer (organics),,bicycle.xlsx
bicycle,b5c632be-def3-11e6-bf01-fe55135034f3,Ionising radiation (human health),,bicycle.xlsx
bicycle,b2ad6890-c78d-11e6-9d9d-cec0c932ce01,Land use,,bicycle.xlsx
bicycle,b5c629d6-def3-11e6-bf01-fe55135034f3,Ozone depletion,,bicycle.xlsx
bicycle,b5c602c6-def3-11e6-bf01-fe55135034f3,Particulate matter,,bicycle.xlsx
bicycle,b5c610fe-def3-11e6-bf01-fe55135034f3,Photochemical ozone formation (human health),,bicycle.xlsx
bicycle,b2ad6110-c78d-11e6-9d9d-cec0c932ce01,Resource use fossils,,bicycle.xlsx
bicycle,b2ad6494-c78d-11e6-9d9d-cec0c932ce01,Resource use minerals and metals,,bicycle.xlsx
bicycle,b2ad66ce-c78d-11e6-9d9d-cec0c932ce01,Water use,,bicycle.xlsx
bicycle_strom,Impact category UUID,Impact category,,bicycle_strom_conv.xlsx
